,0,1,2,3,4,5,6,7
457,-7571.67529296875,-4048.25830078125,-5727.61181640625,-5369.7607421875,-5618.69189453125,-4723.95166015625,-4903.07861328125,-5703.62841796875
458,-7572.2568359375,-4049.107666015625,-5727.27685546875,-5369.58154296875,-5619.49658203125,-4724.0185546875,-4905.20166015625,-5704.65673828125
459,-7573.08349609375,-4049.308837890625,-5727.43310546875,-5369.3583984375,-5620.390625,-4723.638671875,-4907.45947265625,-5704.50048828125
460,-7573.5751953125,-4050.27001953125,-5728.1259765625,-5371.1689453125,-5618.64697265625,-4725.35986328125,-4906.63232421875,-5704.00830078125
461,-7574.2236328125,-4052.1923828125,-5729.06494140625,-5373.9404296875,-5618.28955078125,-4726.14208984375,-4906.744140625,-5704.63427734375
462,-7573.93310546875,-4051.29833984375,-5728.39404296875,-5373.359375,-5617.57421875,-4724.93505859375,-4907.146484375,-5704.27685546875
463,-7573.53076171875,-4050.851318359375,-5726.986328125,-5373.068359375,-5618.2001953125,-4724.51025390625,-4907.86181640625,-5703.06982421875
464,-7573.2626953125,-4049.68896484375,-5726.06982421875,-5371.8837890625,-5618.0439453125,-4723.12451171875,-4907.81689453125,-5701.974609375
465,-7572.63671875,-4049.018310546875,-5725.7119140625,-5371.21337890625,-5616.412109375,-4722.56591796875,-4906.47607421875,-5700.27587890625
466,-7570.46875,-4045.7998046875,-5723.56640625,-5368.39697265625,-5613.796875,-4720.8447265625,-4904.06201171875,-5697.48193359375
467,-7570.96044921875,-4046.69384765625,-5724.86279296875,-5369.20166015625,-5614.6240234375,-4721.224609375,-4904.84423828125,-5697.70556640625
468,-7571.16162109375,-4048.727783203125,-5724.9296875,-5370.20751953125,-5615.65185546875,-4721.2919921875,-4906.22998046875,-5698.06298828125
469,-7569.10498046875,-4048.88427734375,-5724.01318359375,-5369.537109375,-5614.46728515625,-4719.70458984375,-4904.77734375,-5697.34765625
470,-7566.6689453125,-4048.615966796875,-5723.7900390625,-5368.77685546875,-5612.1875,-4719.92822265625,-4903.27978515625,-5695.5146484375
471,-7565.0146484375,-4048.549072265625,-5723.83447265625,-5369.693359375,-5610.1533203125,-4720.5986328125,-4902.318359375,-5694.375
472,-7562.93603515625,-4046.87255859375,-5723.3427734375,-5369.78271484375,-5608.611328125,-4719.66015625,-4900.75390625,-5693.123046875
473,-7561.34912109375,-4043.519775390625,-5721.62158203125,-5366.5419921875,-5607.06884765625,-4717.91650390625,-4897.49072265625,-5690.84326171875
474,-7559.51611328125,-4040.345947265625,-5719.22998046875,-5363.703125,-5604.49853515625,-4715.8154296875,-4893.84716796875,-5688.943359375
475,-7559.56103515625,-4041.28466796875,-5720.392578125,-5365.80419921875,-5603.73876953125,-4716.93310546875,-4893.22119140625,-5690.3740234375
476,-7560.0302734375,-4043.251708984375,-5722.5380859375,-5367.5029296875,-5604.72216796875,-4719.056640625,-4893.7353515625,-5692.564453125
477,-7560.11962890625,-4042.06689453125,-5721.7783203125,-5364.21728515625,-5605.1689453125,-4718.09521484375,-4893.556640625,-5693.30224609375
478,-7557.0126953125,-4037.3955078125,-5717.173828125,-5357.62353515625,-5602.66552734375,-4714.0048828125,-4890.181640625,-5690.50830078125
479,-7556.54345703125,-4036.568359375,-5717.03955078125,-5356.66259765625,-5601.48095703125,-4714.2509765625,-4888.90771484375,-5690.50830078125
480,-7560.14208984375,-4041.329345703125,-5722.76171875,-5363.1669921875,-5603.26904296875,-4718.89990234375,-4891.7685546875,-5692.720703125
481,-7559.0693359375,-4040.457763671875,-5722.359375,-5362.7197265625,-5600.94482421875,-4718.09521484375,-4889.82373046875,-5691.64794921875
482,-7557.88427734375,-4038.8037109375,-5719.900390625,-5360.43994140625,-5599.13427734375,-4716.93310546875,-4887.81201171875,-5691.0
483,-7559.29248046875,-4039.429443359375,-5721.7783203125,-5361.64697265625,-5599.7822265625,-4718.609375,-4887.65576171875,-5692.29638671875
484,-7563.31591796875,-4044.011474609375,-5726.40478515625,-5367.81591796875,-5603.33642578125,-4723.0576171875,-4892.3271484375,-5696.7666015625
485,-7561.57275390625,-4042.737548828125,-5724.39306640625,-5366.18408203125,-5601.72705078125,-4720.62109375,-4891.7236328125,-5695.26904296875
486,-7557.54931640625,-4037.440185546875,-5719.296875,-5360.08203125,-5598.46337890625,-4715.63671875,-4887.1640625,-5691.84912109375
487,-7557.10205078125,-4036.5908203125,-5718.7158203125,-5358.115234375,-5599.13427734375,-4714.8544921875,-4886.11328125,-5691.9609375
488,-7555.2021484375,-4035.249755859375,-5718.29150390625,-5357.26611328125,-5599.447265625,-4714.18408203125,-4885.01806640625,-5691.89404296875
489,-7553.0791015625,-4031.78515625,-5714.759765625,-5355.05322265625,-5597.30126953125,-4711.8818359375,-4882.58203125,-5689.68115234375
490,-7553.54833984375,-4030.041748046875,-5712.546875,-5352.884765625,-5596.34033203125,-4709.2216796875,-4882.0009765625,-5688.45166015625
491,-7553.861328125,-4028.29833984375,-5710.5576171875,-5351.1416015625,-5595.177734375,-4706.875,-4881.01708984375,-5686.86474609375
492,-7553.74951171875,-4027.940673828125,-5710.24462890625,-5350.6943359375,-5594.90966796875,-4707.0087890625,-4879.966796875,-5686.9990234375
493,-7555.6494140625,-4029.460693359375,-5711.384765625,-5351.65576171875,-5596.74267578125,-4708.14892578125,-4882.62646484375,-5689.03271484375
494,-7557.54931640625,-4030.98046875,-5712.41259765625,-5352.39306640625,-5598.59765625,-4708.283203125,-4885.599609375,-5690.798828125
495,-7557.54931640625,-4030.48876953125,-5710.9150390625,-5351.61083984375,-5599.24609375,-4706.76318359375,-4885.84521484375,-5690.88818359375
496,-7558.48779296875,-4030.08642578125,-5709.1044921875,-5351.2978515625,-5599.9833984375,-4705.57861328125,-4885.86767578125,-5690.75390625
497,-7559.35986328125,-4030.421630859375,-5708.970703125,-5351.83447265625,-5601.369140625,-4705.265625,-4886.7841796875,-5690.61962890625
498,-7560.90185546875,-4032.522705078125,-5709.9091796875,-5354.40478515625,-5603.626953125,-4707.18798828125,-4889.533203125,-5691.916015625
499,-7560.2763671875,-4031.2041015625,-5709.03759765625,-5353.0859375,-5602.4423828125,-4706.18212890625,-4888.7958984375,-5690.552734375
500,-7560.32080078125,-4032.9697265625,-5710.44580078125,-5354.5166015625,-5602.822265625,-4707.0537109375,-4889.7119140625,-5690.3515625
501,-7561.818359375,-4036.411865234375,-5713.9326171875,-5359.1435546875,-5604.94580078125,-4711.4345703125,-4892.5283203125,-5692.7880859375
502,-7561.6171875,-4037.08251953125,-5716.01123046875,-5360.61865234375,-5604.8115234375,-4712.73095703125,-4891.9248046875,-5693.369140625
503,-7559.806640625,-4035.361328125,-5714.9384765625,-5359.7470703125,-5601.6376953125,-4711.61328125,-4889.46630859375,-5690.552734375
504,-7559.8740234375,-4035.942626953125,-5715.921875,-5360.08203125,-5601.6376953125,-4711.97119140625,-4889.6005859375,-5690.48583984375
505,-7561.95263671875,-4037.9765625,-5718.537109375,-5362.09375,-5603.87255859375,-4714.630859375,-4891.05322265625,-5692.1171875
506,-7563.271484375,-4040.1669921875,-5721.353515625,-5364.79833984375,-5605.19140625,-4717.98388671875,-4893.802734375,-5693.45849609375
507,-7564.36669921875,-4042.022216796875,-5722.87353515625,-5366.921875,-5606.46533203125,-4719.9951171875,-4895.45654296875,-5694.77734375
508,-7563.11474609375,-4043.1845703125,-5723.20849609375,-5368.82177734375,-5606.06298828125,-4720.3974609375,-4895.47900390625,-5694.86669921875
509,-7563.76318359375,-4044.9951171875,-5725.66748046875,-5370.9228515625,-5606.845703125,-4722.029296875,-4896.931640625,-5696.05126953125
510,-7564.36669921875,-4045.68798828125,-5727.142578125,-5371.4814453125,-5608.32080078125,-4722.78955078125,-4898.18359375,-5696.85595703125
511,-7562.35498046875,-4042.625732421875,-5723.365234375,-5367.43603515625,-5607.359375,-4719.8837890625,-4895.7919921875,-5693.63720703125
512,-7561.95263671875,-4040.725830078125,-5721.68896484375,-5365.02197265625,-5605.92919921875,-4718.810546875,-4894.9423828125,-5692.45263671875
513,-7565.08154296875,-4043.810302734375,-5724.81787109375,-5368.732421875,-5608.208984375,-4721.42578125,-4897.69189453125,-5694.9560546875
514,-7567.9873046875,-4047.319580078125,-5726.65087890625,-5373.18017578125,-5610.376953125,-4724.0185546875,-4900.91015625,-5697.81689453125
515,-7568.7919921875,-4047.990234375,-5727.05322265625,-5374.45458984375,-5610.31005859375,-4724.35400390625,-4901.04443359375,-5699.24755859375
516,-7568.12158203125,-4046.939697265625,-5726.896484375,-5373.00146484375,-5608.85693359375,-4723.50439453125,-4899.88232421875,-5698.26416015625
517,-7568.6357421875,-4046.6044921875,-5727.544921875,-5373.068359375,-5608.8349609375,-4723.6162109375,-4899.70361328125,-5697.7275390625
518,-7568.90380859375,-4047.49853515625,-5727.20947265625,-5373.5380859375,-5610.17578125,-4724.33154296875,-4899.83740234375,-5698.755859375
519,-7570.13330078125,-4049.733642578125,-5728.505859375,-5375.57177734375,-5612.2099609375,-4725.18115234375,-4901.5810546875,-5700.1416015625
520,-7567.67431640625,-4046.939697265625,-5726.5615234375,-5373.0908203125,-5610.31005859375,-4722.56591796875,-4899.3232421875,-5696.9228515625
521,-7565.28271484375,-4044.10107421875,-5722.29248046875,-5369.6708984375,-5608.05224609375,-4719.19091796875,-4897.37890625,-5694.82177734375
522,-7566.89208984375,-4044.235107421875,-5721.59912109375,-5369.02294921875,-5609.05810546875,-4718.31884765625,-4897.3564453125,-5695.89501953125
523,-7569.73095703125,-4045.307861328125,-5723.1416015625,-5369.42529296875,-5610.7568359375,-4719.70458984375,-4898.9658203125,-5696.69970703125
524,-7569.6640625,-4045.710205078125,-5723.1865234375,-5369.26904296875,-5610.86865234375,-4719.79443359375,-4898.29541015625,-5696.3193359375
525,-7567.56298828125,-4045.576171875,-5723.05224609375,-5369.08984375,-5609.86279296875,-4718.8779296875,-4897.736328125,-5695.7158203125
526,-7565.0146484375,-4043.7880859375,-5721.509765625,-5366.78759765625,-5608.07470703125,-4717.693359375,-4896.23876953125,-5694.41943359375
527,-7565.12646484375,-4043.89990234375,-5721.7783203125,-5367.7265625,-5607.69482421875,-4718.609375,-4896.61865234375,-5695.49267578125
528,-7564.6572265625,-4045.68798828125,-5721.95703125,-5369.291015625,-5608.56640625,-4719.212890625,-4897.7587890625,-5696.7890625
529,-7565.30517578125,-4047.721923828125,-5722.5830078125,-5370.69921875,-5609.72900390625,-4719.50341796875,-4899.23388671875,-5697.83935546875
530,-7565.4169921875,-4047.3642578125,-5722.359375,-5370.54296875,-5610.98046875,-4719.52587890625,-4900.84326171875,-5698.107421875
531,-7565.6630859375,-4046.805419921875,-5722.29248046875,-5370.140625,-5612.54541015625,-4719.056640625,-4902.45263671875,-5698.95703125
532,-7567.6298828125,-4047.29736328125,-5723.02978515625,-5370.65478515625,-5614.244140625,-4718.8779296875,-4904.08447265625,-5700.23095703125
533,-7568.12158203125,-4044.816162109375,-5722.515625,-5368.59814453125,-5613.90869140625,-4718.54248046875,-4903.27978515625,-5699.89599609375
534,-7568.88134765625,-4042.513916015625,-5721.7333984375,-5365.357421875,-5614.0205078125,-4718.09521484375,-4901.3349609375,-5698.28662109375
535,-7570.69189453125,-4043.050537109375,-5721.89013671875,-5366.02783203125,-5614.66845703125,-4718.98974609375,-4901.84912109375,-5697.7724609375
536,-7570.89306640625,-4043.36328125,-5722.02392578125,-5367.01123046875,-5614.244140625,-4718.74365234375,-4901.1337890625,-5698.15234375
537,-7569.015625,-4040.390625,-5720.21337890625,-5364.6865234375,-5611.69580078125,-4716.75439453125,-4897.8037109375,-5696.09619140625
538,-7564.9921875,-4037.239013671875,-5717.330078125,-5361.1103515625,-5608.5888671875,-4714.31787109375,-4894.16015625,-5693.369140625
539,-7564.8583984375,-4037.66357421875,-5718.49267578125,-5361.37841796875,-5609.7958984375,-4715.99462890625,-4894.9873046875,-5694.10693359375
540,-7563.56201171875,-4037.08251953125,-5718.29150390625,-5360.99853515625,-5607.87353515625,-4715.59228515625,-4893.3330078125,-5693.70458984375
541,-7563.13720703125,-4038.222412109375,-5719.5654296875,-5364.7314453125,-5605.392578125,-4715.92724609375,-4891.65673828125,-5693.88330078125
542,-7567.49560546875,-4044.70458984375,-5724.59423828125,-5372.37548828125,-5608.09716796875,-4720.46484375,-4896.9091796875,-5697.01220703125
543,-7568.52392578125,-4046.3583984375,-5725.376953125,-5372.509765625,-5610.53369140625,-4721.73876953125,-4899.61376953125,-5697.9287109375
544,-7568.45703125,-4046.58203125,-5725.19775390625,-5372.57666015625,-5610.89111328125,-4722.14111328125,-4900.84326171875,-5698.15234375
545,-7568.2333984375,-4047.990234375,-5725.1083984375,-5373.40380859375,-5611.67333984375,-4721.35888671875,-4902.564453125,-5698.62158203125
546,-7569.10498046875,-4049.822998046875,-5725.64501953125,-5375.3037109375,-5613.28271484375,-4721.33642578125,-4905.3359375,-5698.9345703125
547,-7568.54638671875,-4049.510009765625,-5724.03564453125,-5374.3203125,-5612.67919921875,-4720.4423828125,-4904.9111328125,-5698.197265625
548,-7565.48388671875,-4047.87841796875,-5722.42626953125,-5372.3310546875,-5609.5947265625,-4718.11767578125,-4901.89404296875,-5695.939453125
549,-7563.29345703125,-4045.9560546875,-5720.302734375,-5370.140625,-5606.64453125,-4716.73193359375,-4899.45751953125,-5693.7265625
550,-7564.2548828125,-4047.7890625,-5722.158203125,-5371.705078125,-5607.248046875,-4718.29638671875,-4900.75390625,-5694.5537109375
551,-7563.51708984375,-4047.65478515625,-5721.66650390625,-5371.05712890625,-5607.046875,-4718.005859375,-4900.1728515625,-5694.30810546875
552,-7562.28759765625,-4045.553955078125,-5720.50390625,-5370.40869140625,-5605.52685546875,-4716.8662109375,-4898.63037109375,-5694.12890625
553,-7562.95849609375,-4047.09619140625,-5721.7783203125,-5371.5263671875,-5606.10791015625,-4719.2353515625,-4898.63037109375,-5694.12890625
554,-7564.32177734375,-4048.59375,-5724.05810546875,-5372.9345703125,-5607.3818359375,-4720.8671875,-4899.546875,-5695.26904296875
555,-7564.97021484375,-4048.05712890625,-5724.5498046875,-5372.8896484375,-5606.8232421875,-4721.11279296875,-4899.65869140625,-5695.537109375
556,-7564.6123046875,-4046.69384765625,-5724.41552734375,-5371.59326171875,-5606.041015625,-4720.4423828125,-4898.5634765625,-5694.9111328125
557,-7565.37255859375,-4047.3642578125,-5723.7451171875,-5371.41455078125,-5606.71142578125,-4721.18017578125,-4899.30126953125,-5695.3134765625
558,-7568.16650390625,-4048.7724609375,-5724.52734375,-5372.26416015625,-5608.34326171875,-4721.4033203125,-4900.82080078125,-5697.1689453125
559,-7568.7919921875,-4048.19140625,-5723.85693359375,-5370.83349609375,-5609.5947265625,-4720.7998046875,-4900.3515625,-5697.03466796875
560,-7567.74169921875,-4046.380859375,-5721.39794921875,-5367.03369140625,-5608.87939453125,-4718.609375,-4899.994140625,-5696.09619140625
561,-7568.658203125,-4046.783203125,-5721.48779296875,-5366.3408203125,-5609.68408203125,-4718.34130859375,-4900.03857421875,-5696.7890625
562,-7569.90966796875,-4047.38671875,-5722.22509765625,-5366.921875,-5611.1591796875,-4719.2578125,-4900.61962890625,-5697.3701171875
563,-7569.3955078125,-4045.822021484375,-5722.09130859375,-5364.23974609375,-5610.3994140625,-4718.36376953125,-4899.88232421875,-5697.48193359375
564,-7567.80859375,-4043.966796875,-5719.54296875,-5361.62451171875,-5608.47705078125,-4716.6875,-4897.64697265625,-5695.134765625
565,-7566.53466796875,-4042.223388671875,-5718.1572265625,-5360.685546875,-5606.4208984375,-4714.8544921875,-4895.166015625,-5693.07861328125
566,-7565.2607421875,-4041.217529296875,-5718.7607421875,-5362.4736328125,-5605.52685546875,-4714.67578125,-4894.02587890625,-5692.67626953125
567,-7563.673828125,-4041.150634765625,-5719.587890625,-5364.708984375,-5604.8115234375,-4715.97216796875,-4892.908203125,-5692.69873046875
568,-7562.10888671875,-4041.619873046875,-5720.1240234375,-5365.759765625,-5602.86669921875,-4716.37451171875,-4892.48388671875,-5692.22900390625
569,-7560.56689453125,-4040.211669921875,-5718.42529296875,-5364.3291015625,-5601.30224609375,-4715.32373046875,-4890.9189453125,-5691.513671875
570,-7559.53857421875,-4038.66943359375,-5718.22412109375,-5363.18896484375,-5599.8271484375,-4714.4072265625,-4890.06982421875,-5690.88818359375
571,-7560.857421875,-4039.5859375,-5720.66064453125,-5363.94921875,-5600.609375,-4716.12841796875,-4891.43310546875,-5692.921875
572,-7560.29833984375,-4038.87060546875,-5720.1015625,-5361.78076171875,-5599.91650390625,-4715.8603515625,-4891.05322265625,-5691.9609375
573,-7559.2705078125,-4037.149658203125,-5718.42529296875,-5359.76953125,-5598.84375,-4715.34619140625,-4890.49462890625,-5691.111328125
574,-7561.88525390625,-4038.8037109375,-5720.68310546875,-5361.57958984375,-5600.92236328125,-4716.97802734375,-4892.39453125,-5693.1904296875
575,-7563.4052734375,-4039.2060546875,-5720.68310546875,-5361.490234375,-5602.0400390625,-4717.24609375,-4892.61767578125,-5693.7490234375
576,-7565.88623046875,-4039.831787109375,-5721.1298828125,-5362.60791015625,-5604.67724609375,-4718.18505859375,-4893.958984375,-5694.7548828125
577,-7564.92529296875,-4037.70849609375,-5720.75,-5361.1103515625,-5603.58203125,-4716.97802734375,-4893.19921875,-5693.30224609375
578,-7565.08154296875,-4036.9931640625,-5719.7890625,-5360.66357421875,-5604.1630859375,-4715.92724609375,-4893.08740234375,-5693.07861328125
579,-7565.6630859375,-4035.853271484375,-5718.62646484375,-5359.322265625,-5604.9677734375,-4714.83203125,-4892.3720703125,-5692.966796875
580,-7565.4169921875,-4034.06494140625,-5716.27978515625,-5355.7685546875,-5604.0517578125,-4712.73095703125,-4890.22607421875,-5692.1396484375
581,-7568.36767578125,-4036.50146484375,-5717.41943359375,-5356.751953125,-5606.26416015625,-4714.69775390625,-4892.595703125,-5694.3974609375
582,-7572.70361328125,-4041.016357421875,-5721.5322265625,-5361.1103515625,-5609.169921875,-4718.453125,-4896.1943359375,-5697.25830078125
583,-7574.13427734375,-4042.5810546875,-5723.43212890625,-5364.46337890625,-5610.220703125,-4719.92822265625,-4897.2001953125,-5697.951171875
584,-7572.30126953125,-4039.921142578125,-5721.9794921875,-5362.40673828125,-5607.44921875,-4718.005859375,-4894.40625,-5696.38671875
585,-7569.865234375,-4037.730712890625,-5719.27490234375,-5359.38916015625,-5605.54931640625,-4716.083984375,-4892.1708984375,-5695.82763671875
586,-7568.4345703125,-4036.70263671875,-5717.84423828125,-5357.7578125,-5604.4091796875,-4714.51904296875,-4891.03076171875,-5695.9169921875
587,-7567.09326171875,-4035.29443359375,-5717.9111328125,-5356.99755859375,-5602.73291015625,-4714.474609375,-4890.1591796875,-5694.53125
588,-7567.92041015625,-4037.57421875,-5720.07958984375,-5359.076171875,-5603.0009765625,-4716.8662109375,-4891.05322265625,-5696.3642578125
589,-7569.70849609375,-4040.345947265625,-5722.91796875,-5362.42919921875,-5604.9677734375,-4720.30810546875,-4893.5791015625,-5699.27001953125
590,-7570.11083984375,-4042.245849609375,-5724.7060546875,-5364.77587890625,-5606.13037109375,-4722.11865234375,-4896.01513671875,-5701.10302734375
591,-7569.462890625,-4043.966796875,-5725.89111328125,-5366.67578125,-5606.13037109375,-4723.14697265625,-4896.57421875,-5701.84033203125
592,-7569.50732421875,-4046.09033203125,-5727.63427734375,-5369.7607421875,-5606.353515625,-4725.046875,-4897.78125,-5702.62255859375
593,-7568.88134765625,-4047.431396484375,-5728.88623046875,-5371.3251953125,-5606.13037109375,-4725.248046875,-4898.25048828125,-5702.66748046875
594,-7568.9931640625,-4048.59375,-5729.5341796875,-5371.8837890625,-5606.5771484375,-4725.8515625,-4898.5185546875,-5702.17578125
595,-7569.90966796875,-4050.87353515625,-5730.67431640625,-5373.78369140625,-5607.87353515625,-4726.6337890625,-4899.88232421875,-5703.40478515625
596,-7570.69189453125,-4053.510986328125,-5731.81396484375,-5376.3544921875,-5608.5888671875,-4727.95263671875,-4902.1396484375,-5704.47802734375
597,-7568.12158203125,-4050.739501953125,-5728.5732421875,-5374.00732421875,-5605.45947265625,-4725.51611328125,-4899.1220703125,-5702.44384765625
598,-7565.32763671875,-4049.5546875,-5728.103515625,-5373.158203125,-5604.029296875,-4724.599609375,-4897.7138671875,-5700.87939453125
599,-7562.75732421875,-4046.939697265625,-5726.42724609375,-5370.9228515625,-5602.419921875,-4723.0126953125,-4895.7470703125,-5699.001953125
600,-7559.76220703125,-4043.564453125,-5723.1416015625,-5368.12890625,-5600.69873046875,-4719.8837890625,-4893.3779296875,-5696.7666015625
601,-7559.404296875,-4042.536376953125,-5722.76171875,-5367.32421875,-5600.9892578125,-4719.79443359375,-4893.08740234375,-5696.05126953125
602,-7560.16455078125,-4043.139892578125,-5723.5439453125,-5368.12890625,-5601.14599609375,-4720.5986328125,-4893.51171875,-5696.7216796875
603,-7562.578125,-4045.173828125,-5724.86279296875,-5369.08984375,-5603.0458984375,-4721.15771484375,-4895.83642578125,-5699.1357421875
604,-7563.62890625,-4044.68212890625,-5723.9912109375,-5368.24072265625,-5602.91162109375,-4720.8896484375,-4896.28369140625,-5698.755859375
605,-7562.623046875,-4042.335205078125,-5722.22509765625,-5366.22900390625,-5600.6318359375,-4718.89990234375,-4893.66845703125,-5696.20751953125
606,-7562.17578125,-4042.759765625,-5722.00146484375,-5366.564453125,-5600.765625,-4718.8330078125,-4893.5791015625,-5696.1630859375
607,-7565.14892578125,-4045.352783203125,-5723.5888671875,-5368.53125,-5602.173828125,-4721.18017578125,-4895.83642578125,-5699.1806640625
608,-7567.3837890625,-4046.7607421875,-5725.130859375,-5370.296875,-5602.978515625,-4722.6328125,-4897.64697265625,-5700.27587890625
609,-7569.015625,-4048.48193359375,-5726.986328125,-5371.8837890625,-5604.1630859375,-4724.6669921875,-4899.27880859375,-5701.9296875
610,-7568.009765625,-4047.69970703125,-5726.80712890625,-5371.7275390625,-5603.29150390625,-4724.0859375,-4897.9599609375,-5701.125
611,-7567.451171875,-4048.146728515625,-5726.82958984375,-5372.57666015625,-5603.380859375,-4724.4208984375,-4897.9599609375,-5701.46044921875
612,-7568.45703125,-4050.69482421875,-5729.28857421875,-5375.326171875,-5604.38671875,-4725.56103515625,-4899.591796875,-5703.5166015625
613,-7567.33935546875,-4051.119384765625,-5729.62353515625,-5375.1025390625,-5603.5595703125,-4726.32080078125,-4899.70361328125,-5703.9638671875
614,-7564.29931640625,-4048.28076171875,-5728.23779296875,-5373.00146484375,-5600.07275390625,-4725.29248046875,-4896.57421875,-5702.9130859375
615,-7562.421875,-4046.112548828125,-5727.388671875,-5370.54296875,-5598.642578125,-4723.638671875,-4893.958984375,-5701.30419921875
616,-7559.0693359375,-4043.743408203125,-5724.7060546875,-5367.48046875,-5597.12255859375,-4721.0009765625,-4892.1484375,-5698.7109375
617,-7558.7783203125,-4043.542236328125,-5724.52734375,-5368.083984375,-5597.8154296875,-4721.068359375,-4892.43896484375,-5698.755859375
618,-7559.73974609375,-4045.240966796875,-5726.3603515625,-5370.81103515625,-5599.08935546875,-4723.52685546875,-4893.5791015625,-5700.45458984375
619,-7562.08642578125,-4046.045654296875,-5728.1259765625,-5372.7109375,-5600.49755859375,-4725.58349609375,-4895.12109375,-5701.572265625
620,-7562.1982421875,-4045.3974609375,-5727.7685546875,-5371.83935546875,-5600.14013671875,-4724.53271484375,-4894.3388671875,-5701.30419921875
621,-7560.74560546875,-4043.341064453125,-5726.1142578125,-5369.3134765625,-5598.9775390625,-4723.37060546875,-4892.9306640625,-5699.203125
622,-7559.51611328125,-4040.457763671875,-5724.21435546875,-5365.8935546875,-5598.26220703125,-4721.38134765625,-4891.05322265625,-5696.09619140625
623,-7560.65625,-4040.70361328125,-5725.28759765625,-5366.318359375,-5599.603515625,-4722.8115234375,-4892.39453125,-5696.1181640625
624,-7562.15380859375,-4042.40234375,-5726.29296875,-5368.79931640625,-5601.32470703125,-4723.0126953125,-4893.89208984375,-5696.9453125
625,-7565.17138671875,-4043.07275390625,-5725.935546875,-5369.38037109375,-5603.69384765625,-4722.29736328125,-4895.41162109375,-5698.24169921875
626,-7565.7744140625,-4043.407958984375,-5725.130859375,-5369.02294921875,-5604.1630859375,-4722.18603515625,-4895.7470703125,-5697.9287109375
627,-7565.93115234375,-4043.229248046875,-5725.22021484375,-5368.93359375,-5604.49853515625,-4721.626953125,-4895.83642578125,-5698.15234375
628,-7566.84765625,-4044.16796875,-5726.494140625,-5370.25244140625,-5605.5712890625,-4722.833984375,-4897.08837890625,-5699.27001953125
629,-7565.70751953125,-4042.7822265625,-5724.5498046875,-5368.9111328125,-5604.52099609375,-4721.4033203125,-4895.85888671875,-5697.34765625
630,-7563.09228515625,-4038.557861328125,-5719.498046875,-5364.23974609375,-5601.81640625,-4716.70947265625,-4893.06494140625,-5693.5703125
631,-7561.95263671875,-4037.10498046875,-5717.06201171875,-5361.736328125,-5601.14599609375,-4713.8935546875,-4892.5283203125,-5692.49755859375
632,-7564.43359375,-4038.759033203125,-5718.04541015625,-5362.45166015625,-5602.5537109375,-4714.54150390625,-4895.41162109375,-5693.7939453125
633,-7567.2275390625,-4040.5693359375,-5718.85009765625,-5362.5634765625,-5604.38671875,-4715.234375,-4897.02099609375,-5696.02880859375
634,-7569.373046875,-4041.396484375,-5720.21337890625,-5363.703125,-5605.68310546875,-4716.97802734375,-4897.82568359375,-5697.01220703125
635,-7569.32861328125,-4039.2060546875,-5719.7216796875,-5360.7529296875,-5604.67724609375,-4715.94970703125,-4896.57421875,-5696.7216796875
636,-7567.09326171875,-4034.31103515625,-5716.7041015625,-5354.38232421875,-5602.33056640625,-4713.2900390625,-4892.26025390625,-5694.173828125
637,-7567.607421875,-4034.86962890625,-5716.7265625,-5354.06982421875,-5602.5986328125,-4713.423828125,-4892.46142578125,-5694.5537109375
638,-7569.775390625,-4041.239990234375,-5719.81103515625,-5360.3056640625,-5604.85595703125,-4716.77685546875,-4896.01513671875,-5697.70556640625
639,-7566.53466796875,-4040.211669921875,-5719.1181640625,-5361.40087890625,-5602.50927734375,-4715.36865234375,-4894.40625,-5696.63232421875
640,-7560.5888671875,-4034.06494140625,-5714.3125,-5356.3046875,-5597.68115234375,-4710.71923828125,-4887.70068359375,-5691.1787109375
641,-7557.57177734375,-4030.6005859375,-5711.7421875,-5353.39892578125,-5594.46240234375,-4708.39501953125,-4884.61572265625,-5688.63037109375
642,-7556.6552734375,-4029.10302734375,-5710.333984375,-5351.72265625,-5592.205078125,-4707.52294921875,-4883.1181640625,-5687.44580078125
643,-7557.32568359375,-4029.147705078125,-5712.03271484375,-5352.99658203125,-5592.33935546875,-4708.39501953125,-4882.69384765625,-5687.06591796875
644,-7555.96240234375,-4028.633544921875,-5712.14453125,-5352.86279296875,-5591.4453125,-4707.6796875,-4880.90576171875,-5685.70263671875
645,-7554.30810546875,-4026.621826171875,-5710.40087890625,-5351.40966796875,-5589.791015625,-4707.478515625,-4878.42431640625,-5683.7353515625
646,-7553.90576171875,-4027.761962890625,-5712.05517578125,-5353.62255859375,-5589.791015625,-4709.244140625,-4878.24560546875,-5683.556640625
647,-7557.32568359375,-4032.1650390625,-5714.916015625,-5358.40576171875,-5591.75830078125,-4711.6357421875,-4882.3134765625,-5686.529296875
648,-7559.001953125,-4034.3779296875,-5714.64794921875,-5359.0986328125,-5592.9873046875,-4711.09912109375,-4885.5546875,-5687.6025390625
649,-7557.68310546875,-4033.416748046875,-5712.994140625,-5357.62353515625,-5591.6015625,-4708.8193359375,-4885.46533203125,-5686.30615234375
650,-7554.77783203125,-4030.6005859375,-5710.5576171875,-5355.5224609375,-5588.8525390625,-4706.2939453125,-4882.58203125,-5684.40625
